"","customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"1357","0196-JTUQI",9,"Yes","Month-to-month","Yes","Credit card (automatic)",75.2,633.85,"No","Female",0,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"1358","7130-YXBRO",48,"Yes","Month-to-month","Yes","Bank transfer (automatic)",111.45,5315.1,"No","Male",0,"Yes","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"1359","9272-LSVYH",10,"Yes","Month-to-month","No","Mailed check",70.15,735.5,"No","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"1360","7943-RQCHR",9,"Yes","Month-to-month","Yes","Electronic check",94.75,889.9,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"1361","3793-MMFUH",13,"Yes","Month-to-month","Yes","Electronic check",95.05,1290,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"1362","3249-ZPQRG",4,"Yes","Month-to-month","No","Electronic check",78.45,330.05,"Yes","Male",0,"No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"1363","2568-BRGYX",4,"Yes","Month-to-month","Yes","Electronic check",70.2,237.95,"Yes","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"1364","3084-DOWLE",72,"Yes","Two year","No","Bank transfer (automatic)",92,6474.4,"No","Female",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"1365","1084-MNSMJ",51,"Yes","Two year","No","Credit card (automatic)",85.5,4421.95,"No","Female",0,"Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"1366","7721-JXEAW",59,"No","Month-to-month","Yes","Bank transfer (automatic)",41.05,2452.7,"Yes","Male",0,"Yes","No","No phone service","DSL","No","Yes","No","No","No","Yes"
"1367","7249-WBIYX",10,"Yes","Month-to-month","Yes","Electronic check",85.6,813.85,"Yes","Male",0,"Yes","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"1368","4238-HFHSN",61,"Yes","Month-to-month","Yes","Electronic check",82.15,4904.85,"No","Male",1,"Yes","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"1369","6250-CGGUN",54,"Yes","One year","No","Electronic check",84.4,4484.05,"No","Male",0,"No","No","No","Fiber optic","Yes","No","Yes","Yes","No","No"
"1370","5478-JJVZK",33,"Yes","Month-to-month","Yes","Mailed check",60.9,2033.85,"No","Female",0,"No","No","Yes","DSL","Yes","Yes","No","No","No","No"
"1371","7596-IIWYC",27,"Yes","Two year","Yes","Bank transfer (automatic)",20.25,538.2,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1372","6567-HOOPW",1,"Yes","Month-to-month","Yes","Electronic check",79.2,79.2,"Yes","Female",1,"No","No","No","Fiber optic","No","No","No","No","Yes","No"
"1373","9793-WECQC",23,"Yes","Month-to-month","No","Mailed check",95.3,2192.9,"No","Male",0,"No","No","No","Fiber optic","No","Yes","No","No","Yes","Yes"
"1374","4291-HPAXL",1,"Yes","Month-to-month","No","Mailed check",19.85,19.85,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1375","8999-YPYBV",45,"Yes","Two year","Yes","Mailed check",84.35,3858.05,"No","Male",0,"Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"1376","1839-FBNFR",39,"Yes","Two year","Yes","Bank transfer (automatic)",19.85,854.8,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1377","3164-AALRN",5,"Yes","One year","Yes","Mailed check",70,347.4,"Yes","Male",0,"No","No","No","DSL","No","No","Yes","No","Yes","Yes"
"1378","3071-MVJCD",72,"Yes","Two year","No","Bank transfer (automatic)",82.3,5815.15,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No"
"1379","1697-BCSHV",58,"Yes","Month-to-month","Yes","Bank transfer (automatic)",66.8,3970.4,"No","Female",0,"Yes","Yes","Yes","DSL","No","Yes","No","No","Yes","No"
"1380","0562-KBDVM",70,"No","Two year","Yes","Bank transfer (automatic)",44.6,3058.15,"No","Female",0,"No","No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No"
"1381","1131-SUEKT",61,"Yes","One year","Yes","Bank transfer (automatic)",98.45,6145.2,"No","Male",0,"Yes","Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"1382","3717-OEAUQ",2,"Yes","Month-to-month","No","Mailed check",70.7,129.2,"No","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"1383","4538-WNTMJ",46,"Yes","One year","No","Mailed check",24.95,1165.9,"No","Female",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1384","3334-CTHOL",1,"Yes","Month-to-month","Yes","Bank transfer (automatic)",49.95,49.95,"Yes","Female",0,"No","No","Yes","DSL","No","No","No","No","No","No"
"1385","4704-ERYFC",22,"Yes","Month-to-month","Yes","Electronic check",69.25,1554,"Yes","Female",0,"Yes","No","No","Fiber optic","No","No","No","No","No","No"
"1386","9432-RUVSL",48,"Yes","Two year","Yes","Credit card (automatic)",102.5,4904.25,"No","Female",0,"No","No","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes"
"1387","8060-HIWJJ",64,"Yes","Two year","No","Credit card (automatic)",86.55,5632.55,"No","Male",0,"No","No","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"1388","7684-XSZIY",72,"Yes","Two year","No","Bank transfer (automatic)",24.3,1643.25,"No","Male",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1389","9089-UOWJG",12,"Yes","Month-to-month","Yes","Credit card (automatic)",58.35,740.55,"No","Female",0,"Yes","Yes","No","DSL","No","No","Yes","No","Yes","No"
"1390","8621-MNIHH",34,"Yes","Month-to-month","Yes","Electronic check",94.25,3217.55,"Yes","Female",1,"Yes","No","Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"1391","8039-ACLPL",72,"Yes","Two year","No","Credit card (automatic)",68.75,4888.2,"No","Female",0,"Yes","Yes","No","DSL","Yes","Yes","Yes","No","No","Yes"
"1392","9885-AIBVB",29,"Yes","Month-to-month","Yes","Electronic check",85.8,2440.25,"No","Male",0,"Yes","No","Yes","Fiber optic","No","Yes","Yes","No","No","No"
"1393","1934-MKPXS",33,"Yes","One year","No","Credit card (automatic)",20.1,620.55,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1394","2592-YKDIF",1,"Yes","Month-to-month","No","Mailed check",20.35,20.35,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1395","2272-JKMSI",62,"Yes","One year","Yes","Electronic check",110.8,6840.95,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"1396","0471-LVHGK",41,"Yes","One year","Yes","Electronic check",73,3001.2,"Yes","Male",0,"Yes","No","Yes","DSL","No","No","Yes","No","Yes","Yes"
"1397","9518-RWHZL",64,"Yes","One year","Yes","Credit card (automatic)",100.05,6254.2,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"1398","8714-CTZJW",4,"Yes","Month-to-month","Yes","Credit card (automatic)",82.85,319.6,"No","Female",0,"No","No","No","Fiber optic","No","No","Yes","No","No","Yes"
"1399","3569-EDBPQ",24,"Yes","Month-to-month","Yes","Electronic check",84.35,1938.05,"No","Female",0,"No","No","Yes","Fiber optic","Yes","No","No","Yes","No","No"
"1400","3131-NWVFJ",14,"Yes","One year","No","Mailed check",19.55,294.5,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1401","7521-YXVZY",3,"Yes","Month-to-month","No","Mailed check",19.95,58.3,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1402","5419-CONWX",4,"Yes","Month-to-month","Yes","Credit card (automatic)",99.8,442.85,"Yes","Female",1,"No","No","No","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"1403","6240-EURKS",18,"No","Month-to-month","Yes","Electronic check",35,553,"Yes","Female",0,"No","Yes","No phone service","DSL","No","No","No","No","No","Yes"
"1404","2373-NTKOD",8,"Yes","Month-to-month","Yes","Electronic check",66.25,546.45,"No","Male",0,"No","No","No","DSL","No","No","No","No","Yes","Yes"
"1405","1970-KKFWL",35,"Yes","Two year","No","Bank transfer (automatic)",23.3,797.1,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1406","6960-HVYXR",1,"Yes","Month-to-month","No","Electronic check",76,76,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"1407","9337-SRRNI",66,"Yes","Two year","Yes","Credit card (automatic)",25.3,1673.8,"No","Male",0,"No","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1408","0895-UADGO",8,"No","Two year","Yes","Mailed check",44.55,343.45,"No","Male",0,"No","Yes","No phone service","DSL","Yes","No","No","Yes","No","Yes"
"1409","5678-VFNEQ",71,"Yes","One year","Yes","Credit card (automatic)",104.1,7412.25,"No","Female",0,"Yes","No","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"1410","5977-CKHON",43,"Yes","Month-to-month","Yes","Bank transfer (automatic)",92.55,4039,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes"
"1411","7024-OHCCK",2,"Yes","Month-to-month","Yes","Electronic check",93.85,170.85,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"1412","2692-BUCFV",29,"Yes","Month-to-month","Yes","Bank transfer (automatic)",101.45,2948.6,"No","Male",1,"No","No","No","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"1413","7861-UVUFT",15,"Yes","Month-to-month","Yes","Electronic check",84.3,1308.4,"Yes","Female",0,"Yes","No","No","Fiber optic","No","No","Yes","No","Yes","No"
"1414","1830-GGFNM",65,"Yes","Two year","No","Credit card (automatic)",94.55,6078.75,"No","Male",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No"
"1415","5302-BDJNT",35,"Yes","Month-to-month","No","Electronic check",95.5,3418.2,"No","Male",0,"No","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","No"
"1416","5223-UZAVK",64,"Yes","One year","Yes","Credit card (automatic)",100.3,6603.8,"No","Male",0,"No","No","No","Fiber optic","Yes","Yes","No","No","Yes","Yes"
"1417","4859-ZSRDZ",58,"No","Two year","Yes","Credit card (automatic)",55.5,3166.9,"No","Female",0,"Yes","Yes","No phone service","DSL","No","No","Yes","Yes","Yes","Yes"
"1418","5651-WYIPH",18,"Yes","Month-to-month","Yes","Credit card (automatic)",49.85,865.75,"No","Female",1,"No","No","No","DSL","No","Yes","No","No","No","No"
"1419","9350-VLHMB",67,"Yes","Month-to-month","Yes","Bank transfer (automatic)",89.55,6373.1,"No","Male",0,"Yes","Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes"
"1420","3498-LZGQZ",63,"Yes","Two year","Yes","Mailed check",19.15,1177.05,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1421","8785-CJSHH",60,"Yes","Month-to-month","Yes","Electronic check",99.8,5985.75,"No","Female",0,"Yes","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"1422","5357-TZHPP",9,"Yes","Month-to-month","Yes","Credit card (automatic)",84.4,732.5,"Yes","Male",1,"No","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"1423","3870-SPZSI",70,"Yes","Two year","Yes","Credit card (automatic)",113.05,7869.05,"No","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"1424","0680-DFNNY",15,"Yes","Month-to-month","Yes","Electronic check",101.1,1504.05,"Yes","Male",0,"Yes","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"1425","7560-QRBXH",48,"Yes","One year","No","Mailed check",19.95,936.7,"No","Female",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1426","7077-XJMET",12,"Yes","Month-to-month","Yes","Electronic check",74.15,741.4,"No","Male",0,"Yes","No","No","DSL","No","No","Yes","Yes","Yes","Yes"
"1427","8752-GHJFU",71,"Yes","One year","Yes","Electronic check",92,6585.2,"No","Male",1,"Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No"
"1428","6896-SRVYQ",44,"Yes","Month-to-month","No","Electronic check",73.85,3122.4,"No","Male",1,"No","No","No","Fiber optic","No","No","Yes","No","No","No"
"1429","7767-UXAGJ",1,"Yes","Month-to-month","Yes","Electronic check",50.45,50.45,"Yes","Male",0,"No","No","Yes","DSL","No","No","No","No","No","No"
"1430","4652-ODEVH",45,"Yes","Two year","No","Mailed check",24.45,1088.25,"No","Male",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1431","6510-UPNKS",23,"Yes","One year","No","Credit card (automatic)",24.8,615.35,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1432","6718-BDGHG",43,"Yes","One year","Yes","Bank transfer (automatic)",64.85,2908.2,"No","Female",0,"Yes","No","Yes","DSL","No","No","No","Yes","Yes","No"
"1433","9046-DQMTP",35,"Yes","Month-to-month","No","Bank transfer (automatic)",20.75,739.9,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1434","6439-LAJXL",9,"Yes","Month-to-month","Yes","Mailed check",68.95,593.85,"No","Male",0,"Yes","No","No","DSL","Yes","Yes","No","Yes","Yes","No"
"1435","1571-SAVHK",12,"Yes","Month-to-month","Yes","Mailed check",99.95,1132.75,"Yes","Male",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"1436","9052-VKDUW",65,"Yes","Month-to-month","Yes","Credit card (automatic)",109.4,7227.45,"No","Female",1,"Yes","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"1437","9546-CQJSU",2,"Yes","Month-to-month","Yes","Electronic check",91.4,193.6,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"1438","1666-JZPZT",27,"Yes","Month-to-month","No","Mailed check",49,1291.35,"No","Male",0,"No","No","Yes","DSL","No","No","No","No","No","No"
"1439","5777-KJIRB",40,"Yes","One year","Yes","Mailed check",50.25,2023.55,"No","Female",0,"No","No","No","DSL","No","No","Yes","No","No","No"
"1440","0506-LVNGN",5,"Yes","Month-to-month","Yes","Credit card (automatic)",75.55,349.65,"Yes","Female",1,"No","No","No","Fiber optic","No","No","Yes","No","No","No"
"1441","7677-SJJJK",8,"Yes","One year","No","Credit card (automatic)",19.9,153.95,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1442","2480-EJWYP",58,"Yes","One year","Yes","Bank transfer (automatic)",97.8,5458.8,"No","Female",1,"Yes","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"1443","3253-HKOKL",52,"Yes","One year","No","Electronic check",100.3,5244.45,"No","Female",0,"Yes","Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"1444","7055-HNEOJ",3,"Yes","Month-to-month","Yes","Mailed check",55.8,154.55,"No","Male",0,"Yes","No","No","DSL","No","No","Yes","Yes","No","No"
"1445","5514-YQENT",41,"Yes","Two year","Yes","Electronic check",111.15,4507.15,"No","Male",0,"No","Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"1446","3211-AAPKX",20,"Yes","Month-to-month","Yes","Mailed check",98.55,2031.95,"No","Male",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"1447","8445-DNBAE",1,"Yes","Month-to-month","Yes","Electronic check",50.05,50.05,"No","Male",0,"No","Yes","Yes","DSL","No","No","No","No","No","No"
"1448","2951-QOQTK",4,"Yes","Month-to-month","No","Credit card (automatic)",80.8,332.45,"Yes","Male",0,"No","Yes","Yes","Fiber optic","No","No","No","Yes","No","No"
"1449","2958-NHPPS",23,"Yes","Month-to-month","No","Electronic check",20.85,473.9,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1450","6806-YDEUL",6,"Yes","Month-to-month","No","Bank transfer (automatic)",19.5,106.8,"No","Female",1,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"1451","1735-XMJVH",8,"Yes","Month-to-month","Yes","Mailed check",19.35,152.6,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
